review_id,review_text,rating,date
laptop_0922,Screen colors are vivid and sharp,4,2025-08-15
laptop_0923,"Fast charging works great, very handy",4,2025-08-02
laptop_0924,"Love this laptop, fast and lightweight",4,2025-04-19
laptop_0925,"Great value for money, worth it",5,2025-09-22
laptop_0926,"Great performance, everything runs smoothly",5,2025-03-23
laptop_0927,Wifi keeps disconnecting frequently,2,2025-03-11
laptop_0928,"Display is great, crisp and bright",5,2025-01-15
laptop_0929,Customer support was useless,1,2025-01-30
laptop_0930,Keyboard feels cheap and keys stick,1,2025-07-04
laptop_0931,"Boots up in seconds, very snappy",4,2025-08-26
laptop_0932,"Love this laptop, fast and lightweight",5,2025-05-04
laptop_0933,Price is too high for the specs,1,2025-08-31
laptop_0934,"Fast charging works great, very handy",4,2025-05-13
laptop_0935,"Love this laptop, fast and lightweight",4,2025-07-17
laptop_0936,Customer support was useless,2,2025-04-20
laptop_0937,Screen colors are vivid and sharp,5,2025-05-18
laptop_0938,"Display is great, crisp and bright",4,2025-12-16
laptop_0939,"Screen is too dim, hard to see outdoors",2,2025-11-04
laptop_0940,Screen colors are vivid and sharp,4,2025-06-06
laptop_0941,"Boots up in seconds, very snappy",5,2025-07-12
laptop_0942,Runs quiet and cool during normal use,4,2025-08-27
laptop_0943,Touchpad is unresponsive and jittery,3,2025-07-23
laptop_0944,"Great performance, everything runs smoothly",5,2025-12-06
laptop_0945,"Fast charging works great, very handy",5,2025-11-01
laptop_0946,"Boots up in seconds, very snappy",5,2025-09-04
laptop_0947,Overheats quickly during heavy work,2,2025-05-22
laptop_0948,Wifi keeps disconnecting frequently,3,2025-11-30
laptop_0949,"Screen is too dim, hard to see outdoors",2,2025-05-04
laptop_0950,Trackpad gestures work perfectly,5,2025-06-13
laptop_0951,"Great performance, everything runs smoothly",5,2025-06-01
laptop_0952,"Delivery was very late, took 2 weeks",1,2025-01-19
laptop_0953,Trackpad gestures work perfectly,5,2025-06-25
laptop_0954,Screen colors are vivid and sharp,5,2025-11-23
laptop_0955,"Fast charging works great, very handy",5,2025-03-29
laptop_0956,"Display is great, crisp and bright",4,2025-02-19
laptop_0957,"Boots up in seconds, very snappy",5,2025-10-14
laptop_0958,"Excellent build quality, feels premium",5,2025-06-21
laptop_0959,Screen colors are vivid and sharp,4,2025-06-07
laptop_0960,"Fast charging works great, very handy",4,2025-10-27
laptop_0961,Customer support was useless,1,2025-01-28
laptop_0962,Trackpad gestures work perfectly,5,2025-11-14
laptop_0963,"Screen flickers sometimes, annoying",2,2025-12-15
laptop_0964,Overheats quickly during heavy work,1,2025-03-19
laptop_0965,"Screen flickers sometimes, annoying",1,2025-10-19
laptop_0966,Runs quiet and cool during normal use,4,2025-04-03
laptop_0967,Runs quiet and cool during normal use,4,2025-04-01
laptop_0968,"Battery drains very fast, dies in 2 hours",1,2025-05-21
laptop_0969,"SSD storage is too small, 256GB only",1,2025-03-23
laptop_0970,"Love this laptop, fast and lightweight",4,2025-08-11
laptop_0971,"Great value for money, worth it",5,2025-09-02
laptop_0972,"Battery drains very fast, dies in 2 hours",2,2025-07-11
laptop_0973,"Fast charging works great, very handy",5,2025-09-29
laptop_0974,The hinge broke after 3 months,1,2025-05-08
laptop_0975,Fan is loud and noisy while charging,1,2025-02-22
laptop_0976,Price is too high for the specs,1,2025-02-03
laptop_0977,"Boots up in seconds, very snappy",5,2025-08-22
laptop_0978,Trackpad gestures work perfectly,5,2025-08-11
laptop_0979,"Excellent build quality, feels premium",4,2025-09-08
laptop_0980,"Screen flickers sometimes, annoying",1,2025-07-26
laptop_0981,"Screen flickers sometimes, annoying",2,2025-03-09
laptop_0982,"Battery drains very fast, dies in 2 hours",2,2025-03-28
laptop_0983,Wifi keeps disconnecting frequently,2,2025-01-20
laptop_0984,The hinge broke after 3 months,1,2025-10-01
laptop_0985,Trackpad gestures work perfectly,5,2025-12-05
laptop_0986,Customer support was useless,1,2025-12-20
laptop_0987,Keyboard feels cheap and keys stick,1,2025-10-08
laptop_0988,Wifi keeps disconnecting frequently,1,2025-12-22
laptop_0989,"Great performance, everything runs smoothly",4,2025-12-05
laptop_0990,Touchpad is unresponsive and jittery,1,2025-11-07
laptop_0991,"Great value for money, worth it",5,2025-02-23
laptop_0992,Trackpad gestures work perfectly,4,2025-02-28
laptop_0993,Runs quiet and cool during normal use,4,2025-04-13
laptop_0994,"Display is great, crisp and bright",5,2025-07-03
laptop_0995,"Boots up in seconds, very snappy",4,2025-10-08
laptop_0996,Screen colors are vivid and sharp,5,2025-09-04
laptop_0997,"Battery drains very fast, dies in 2 hours",1,2025-02-15
laptop_0998,Trackpad gestures work perfectly,5,2025-03-18
laptop_0999,"Display is great, crisp and bright",4,2025-02-21
laptop_1000,Screen colors are vivid and sharp,5,2025-06-01
